ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0005040518309050589,0.0005040459813428412,0.0005040576804672765
0,1,0.0009007870130949465,0.0009003155193014058,0.0009012585068884872
0,2,0.005123454201172316,0.005119285608909644,0.005127622793434988
1,0,0.0005791818423281314,0.0005791744305353152,0.0005791892541209476
1,1,0.0009377699951751688,0.0009371741488469781,0.0009383658415033595
1,2,0.005497883559759543,0.00549364264664106,0.0055021244728780255
2,0,0.0005030823276299986,0.0005030762001528958,0.0005030884551071015
2,1,0.0008265567509670315,0.000826266733952399,0.0008268467679816639
2,2,0.0025346477880440607,0.002533918426570756,0.002535377149517365
3,0,0.0005637008274546466,0.0005636916916898352,0.0005637099632194579
3,1,0.0008297693309387237,0.0008293895001272081,0.0008301491617502394
3,2,0.005527954468359142,0.005524136992477656,0.005531771944240628
4,0,0.0005513837702106096,0.0005513765838147933,0.0005513909566064259
4,1,0.0009665121756071712,0.0009658793345403222,0.0009671450166740201
4,2,0.005562713907829921,0.0055587472270635825,0.0055666805885962595
5,0,0.0005844417998672529,0.0005844337513985106,0.0005844498483359953
5,1,0.0009267372321228593,0.0009264628680743631,0.0009270115961713555
5,2,0.003698937630462283,0.00369671602398578,0.0037011592369387857
6,0,0.0005368449583064902,0.0005368382373670389,0.0005368516792459416
6,1,0.0009882160936260428,0.0009879030067333375,0.000988529180518748
6,2,0.004104823884483755,0.00410272814792252,0.00410691962104499
7,0,0.0005255865206456542,0.0005255795513845335,0.0005255934899067749
7,1,0.0008543172550101698,0.0008540206681545428,0.0008546138418657969
7,2,0.006353391622307779,0.006348791115497413,0.006357992129118145
8,0,0.000525309623041187,0.0005253025588217034,0.0005253166872606705
8,1,0.0008391866227609257,0.0008389217263228849,0.0008394515191989665
8,2,0.003267896894028525,0.003266550515485775,0.003269243272571275
9,0,0.00047419026049111624,0.00047418438318424985,0.00047419613779798263
9,1,0.000755796777989948,0.0007556539603326679,0.000755939595647228
9,2,0.0025959367325370923,0.0025952949807604656,0.002596578484313719
10,0,0.0005019320152854843,0.0005019254068754107,0.0005019386236955579
10,1,0.0007742630691217722,0.0007741160414715087,0.0007744100967720357
10,2,0.006048908913715142,0.0060451798054713055,0.006052638021958979
11,0,0.0005282645258119652,0.0005282580690078627,0.0005282709826160678
11,1,0.000851252900572838,0.0008509123248468746,0.0008515934762988015
11,2,0.003716586665197016,0.003714808627270816,0.003718364703123216
12,0,0.0005841492045625794,0.0005841388864691308,0.0005841595226560279
12,1,0.0008535536156495802,0.0008531100688238782,0.0008539971624752823
12,2,0.00675965899556614,0.006753884589588085,0.006765433401544195
13,0,0.0005499290939708771,0.0005499214149405022,0.000549936773001252
13,1,0.0009563151475977237,0.0009558759986204879,0.0009567542965749595
13,2,0.004204887112932868,0.004203353397738734,0.004206420828127002
14,0,0.0004873309411094786,0.0004873244195482192,0.000487337462670738
14,1,0.0008466612089933118,0.000846524033796113,0.0008467983841905105
14,2,0.002666300562830514,0.002665093107790264,0.0026675080178707638
15,0,0.0005307791084058816,0.0005307719915914957,0.0005307862252202675
15,1,0.0007600783552237522,0.0007597441057211882,0.0007604126047263161
15,2,0.004482028156206015,0.004480359418855673,0.004483696893556357
